Date,ITSA4,SULA11,SAPR11,ALUP11,NEOE3,PNVL3,BBSE3,CPLE6,RBRP11,VRTA11,HSML11,IPCA2030,Selic2027
2021-03-01,9.449735641479492,31.06207847595215,19.05409240722656,22.747652053833008,15.582801818847656,18.57986259460449,24.20471572875977,4.95259952545166,92.3000030517578,114.75,90.19000244140624,4032.226,905.318
2021-03-02,9.724780082702637,31.13751983642578,19.26873016357422,22.43776512145996,15.86053466796875,18.330402374267575,24.194957733154297,5.0785346031188965,91.2300033569336,113.91000366210938,89.62000274658203,3976.946,901.454
2021-03-03,9.813186645507812,30.72260284423828,19.47361183166504,22.379663467407227,16.088672637939453,18.25057411193848,24.029037475585938,5.038234710693359,91.3000030517578,113.0199966430664,89.37999725341797,4015.834,901.342
2021-03-04,10.029293060302734,30.496286392211918,19.95167350769043,22.9606990814209,16.842517852783203,18.90915298461914,23.91191673278809,5.276671886444092,90.8000030517578,114.0,89.33000183105469,4030.464,901.237
2021-03-05,10.18646240234375,31.646732330322266,19.67849540710449,23.357744216918945,16.574705123901367,18.90915298461914,24.546314239501957,5.130587100982666,91.1999969482422,114.8000030517578,90.08000183105467,4084.252,904.556
2021-03-08,9.783717155456545,30.062509536743164,19.307756423950195,22.883228302001957,15.939887046813965,18.17074584960937,23.794795989990234,4.99961519241333,90.0999984741211,114.79000091552734,89.97000122070312,4043.323,906.835
2021-03-09,9.872125625610352,29.67588424682617,19.22970390319824,22.70891761779785,15.721668243408203,17.69178009033203,23.092079162597656,4.967711448669434,89.51000213623047,114.91999816894533,89.94999694824219,4046.816,902.977
2021-03-10,10.143122673034668,30.043649673461918,19.727275848388672,23.028488159179688,15.939887046813965,18.160768508911133,23.5703182220459,5.175084590911865,89.9000015258789,114.16999816894533,89.30000305175781,4092.307,902.414
2021-03-11,10.113608360290527,30.10965919494629,20.410219192504883,23.30932235717773,16.1481876373291,18.200681686401367,23.78503799438477,5.151576519012451,91.0,114.0,88.8499984741211,4047.914,901.903
2021-03-12,10.034904479980469,30.07193946838379,20.371192932128903,23.06722450256348,16.267215728759766,18.56988525390625,23.375120162963867,5.2892656326293945,91.5,113.77999877929688,88.75,4048.463,900.484
2021-03-15,10.06441593170166,30.83576202392578,20.771203994750977,23.47395133972168,16.396163940429688,18.110876083374023,23.51175880432129,5.675466060638428,89.54000091552734,114.20999908447266,88.29000091552734,4061.412,899.367
2021-03-16,9.916844367980955,30.75089263916016,20.488269805908203,23.33837509155273,16.16802406311035,18.13083267211914,23.34583854675293,5.776213645935059,89.0999984741211,114.20999908447266,88.0,4159.585,899.273
2021-03-17,10.202153205871582,33.44784164428711,21.161457061767575,23.72573471069336,16.416000366210938,18.07096290588379,23.628877639770508,5.860169887542725,89.08999633789062,113.0199966430664,86.0,4160.164,898.617
2021-03-18,10.300533294677734,34.305965423583984,21.3663387298584,23.551422119140625,16.32672882080078,18.430185317993164,23.716716766357425,5.834982872009277,88.9000015258789,113.0500030517578,86.19000244140625,4139.741,898.385
2021-03-19,10.271018028259276,37.04063415527344,21.795616149902344,24.084041595458984,16.505271911621094,19.05882835388184,23.91191673278809,5.868565559387207,91.0500030517578,114.1999969482422,86.44000244140625,4086.961,896.574
2021-03-22,10.349723815917969,37.07835388183594,21.268774032592773,23.82257461547852,16.445756912231445,18.899173736572266,23.833837509155277,5.960917949676514,92.44000244140624,113.66999816894533,86.30000305175781,4072.907,896.78
2021-03-23,10.093932151794434,37.21980285644531,21.40536499023437,24.122777938842773,16.346567153930664,19.298311233520508,23.69719886779785,5.944126605987549,90.88999938964844,113.9800033569336,86.06999969482422,3914.633,895.986
2021-03-24,9.88733196258545,35.81474685668945,21.317556381225582,23.832258224487305,16.16802406311035,18.8592586517334,23.1701602935791,5.725840091705322,90.0,114.91999816894533,85.87999725341797,4039.248,894.062
2021-03-25,10.093932151794434,34.73973846435547,21.863910675048828,24.20024871826172,16.38624382019043,19.18854713439941,23.27751922607422,5.767817497253418,90.6999969482422,114.91999816894533,85.66000366210938,3910.241,891.171
2021-03-26,10.211302757263184,34.36254119873047,21.561464309692383,24.500452041625977,16.574705123901367,18.779430389404297,23.384878158569336,5.860169887542725,90.9000015258789,114.91999816894533,86.02999877929688,3968.309,894.062
2021-03-29,10.171876907348633,33.315826416015625,21.40536499023437,24.67476272583008,16.366405487060547,18.47010040283203,23.49223899841309,5.927335262298584,91.98999786376952,115.0,86.16000366210938,3946.263,894.134
2021-03-30,10.319724082946776,35.15999984741211,21.659029006958008,24.73286819458008,16.574705123901367,18.75947380065918,24.18519592285156,5.935731410980225,91.47000122070312,115.13999938964844,87.19999694824219,3955.346,893.645
2021-03-31,10.171876907348633,34.16999816894531,21.46390151977539,24.839391708374023,16.51519012451172,19.19852638244629,23.667917251586918,5.986104965209961,91.95999908447266,115.0,87.80000305175781,3953.13,894.982
2021-04-01,9.955035209655762,33.38999938964844,21.64927291870117,24.7135009765625,16.16802406311035,19.15861320495605,23.34583854675293,5.811344623565674,91.1999969482422,113.3499984741211,87.33999633789062,3918.86,896.318
2021-04-05,10.083168983459473,33.4900016784668,21.21023750305176,25.40106201171875,16.366405487060547,19.41805076599121,23.49223899841309,5.765657901763916,92.23999786376952,114.06999969482422,87.54000091552734,3894.398,895.828
2021-04-06,9.984603881835938,34.91999816894531,21.112672805786133,25.32358932495117,16.316810607910156,19.378137588500977,23.48247718811035,5.774795055389404,92.4499969482422,114.26000213623048,87.4000015258789,3906.122,895.9
2021-04-07,9.97474765777588,34.77000045776367,20.878522872924805,25.226749420166016,16.078752517700195,19.30828857421875,23.46295928955078,5.774795055389404,91.97000122070312,113.98999786376952,87.48999786376953,3938.696,895.276
2021-04-08,9.945178031921388,34.27000045776367,20.615100860595703,25.45916557312012,16.098590850830078,19.20850372314453,23.384878158569336,5.738245964050293,91.9000015258789,113.0199966430664,88.19999694824219,3973.135,893.963
2021-04-09,9.895895957946776,34.18000030517578,20.732177734375,25.720632553100582,16.048995971679688,18.8592586517334,23.316558837890625,5.71083402633667,90.0999984741211,114.4000015258789,88.08000183105469,3951.156,895.843
2021-04-12,10.063456535339355,33.7599983215332,20.644371032714844,25.594741821289062,15.959725379943848,18.949064254760746,23.5605583190918,5.646872043609619,89.83999633789062,114.0999984741211,87.16999816894531,3937.748,896.196
2021-04-13,10.043742179870604,33.7599983215332,20.595590591430664,24.96528434753418,16.009319305419922,18.949064254760746,23.248239517211918,5.692559242248535,88.5999984741211,114.12999725341795,87.0,3862.317,896.548
2021-04-14,10.112738609313965,32.599998474121094,20.26387405395508,24.69413185119629,15.820858001708984,19.008935928344727,23.209199905395508,5.756520748138428,88.27999877929688,114.0999984741211,86.94000244140625,4035.028,894.694
2021-04-15,10.112738609313965,31.959999084472656,20.31265640258789,24.91686248779297,15.86053466796875,18.96902275085449,23.082319259643555,5.86616849899292,88.08000183105469,114.1999969482422,86.95999908447266,4037.376,896.425
2021-04-16,10.152164459228516,32.279998779296875,20.78095817565918,24.810340881347656,16.505271911621094,19.04884910583496,23.160398483276367,5.97581672668457,88.66999816894531,114.4000015258789,86.93000030517578,3880.636,898.155
2021-04-19,10.05359935760498,32.5,20.6053466796875,24.64571189880371,16.51519012451172,19.108720779418945,22.721200942993164,6.021503448486328,88.43000030517578,114.5,87.0,3895.018,899.194
2021-04-20,10.07331371307373,32.650001525878906,21.298044204711918,24.69413185119629,16.406082153320312,19.298311233520508,22.770000457763672,6.085464477539063,88.19999694824219,114.9000015258789,87.12999725341797,4045.049,900.508
2021-04-22,10.07331371307373,32.130001068115234,20.907791137695312,25.85620880126953,16.237459182739258,19.51783561706543,22.65287971496582,5.902717590332031,88.25,115.0,87.18000030517578,3910.063,899.204
2021-04-23,10.171876907348633,33.2400016784668,21.093162536621094,25.82715606689453,16.51519012451172,19.607641220092773,22.838319778442383,5.939267635345459,88.23999786376953,115.37000274658205,87.0999984741211,4098.193,901.614
2021-04-26,10.122596740722656,33.400001525878906,20.89803504943848,25.9143123626709,16.43583869934082,19.61762046813965,22.63336181640625,5.920992374420166,87.52999877929688,115.0,87.86000061035156,3971.32,902.372
2021-04-27,9.905752182006836,32.650001525878906,20.3419246673584,25.739999771118164,16.27713394165039,19.607641220092773,21.852563858032227,5.911855220794678,87.51000213623047,115.30999755859376,87.75,3939.678,902.991
2021-04-28,10.272510528564451,32.90999984741211,20.566320419311523,25.8700008392334,16.376325607299805,19.61762046813965,21.93064308166504,5.820481777191162,87.0,114.5,87.8499984741211,3986.628,902.512
2021-04-29,10.03545379638672,33.38999938964844,20.91754913330078,26.799999237060547,16.12834930419922,19.717405319213867,22.20392227172852,5.82961893081665,88.45999908447266,115.2699966430664,88.69000244140625,3990.053,902.993
2021-04-30,9.957563400268556,32.560001373291016,20.829740524291992,26.63999938964844,15.870453834533691,19.717405319213867,21.794004440307617,5.792192935943604,88.3499984741211,115.69000244140624,89.8499984741211,3954.143,903.337
2021-05-03,10.0862398147583,33.150001525878906,20.410219192504883,26.989999771118164,16.187862396240234,18.96902275085449,21.735445022583008,5.671907901763916,88.69999694824219,114.44000244140624,90.1999969482422,3957.551,902.046
2021-05-04,9.818988800048828,32.91999816894531,20.01996612548828,26.670000076293945,15.810938835144045,19.05882835388184,21.45240592956543,5.55162239074707,89.05000305175781,113.11000061035156,90.48999786376952,3928.789,900.225
2021-05-05,10.106036186218262,33.95000076293945,19.961427688598636,26.989999771118164,15.890292167663574,19.18854713439941,21.82328414916992,5.579380989074707,89.76000213623047,113.88999938964844,90.9499969482422,3930.996,898.824
2021-05-06,10.096138954162598,33.83000183105469,19.805326461791992,26.90999984741211,16.12834930419922,18.9390869140625,22.145362854003903,5.533117294311523,90.0999984741211,113.5,91.1500015258789,3896.938,899.981
2021-05-07,10.234712600708008,34.59000015258789,20.137041091918945,27.040000915527344,16.614381790161133,19.218482971191406,22.447921752929688,5.570127964019775,91.0,112.8000030517578,91.08999633789062,4090.085,899.392
2021-05-10,10.343592643737791,33.90999984741211,20.04923439025879,26.770000457763672,16.614381790161133,18.73951911926269,22.242963790893555,5.505358695983887,89.5,113.33999633789062,90.6999969482422,3914.654,898.409
2021-05-11,10.343592643737791,34.58000183105469,19.883377075195312,26.65999984741211,16.67389488220215,18.380294799804688,22.82855987548828,5.542369842529297,89.5,113.0,90.80999755859376,3923.535,898.229
2021-05-12,10.145628929138184,33.0,19.29800033569336,26.43000030517578,16.46559715270996,18.300466537475582,22.46744155883789,5.338810443878174,90.3000030517578,112.6999969482422,90.3000030517578,3947.958,900.177
2021-05-13,10.323796272277832,33.06999969482422,19.610200881958008,26.86000061035156,16.82267951965332,18.090917587280277,22.80904197692871,5.366568565368652,90.0,112.8000030517578,90.27999877929688,3908.254,898.67
2021-05-14,10.531658172607422,33.2400016784668,20.244361877441406,27.350000381469727,16.842517852783203,18.63973426818848,22.789522171020508,5.394326686859131,90.0,112.0,91.38999938964844,3946.429,898.494
2021-05-17,10.541556358337402,32.81999969482422,20.117530822753903,27.34000015258789,16.911951065063477,18.83930206298828,22.93592071533203,5.496106624603272,88.70999908447266,110.47000122070312,90.1500015258789,3969.271,897.532
2021-05-18,10.51186180114746,31.989999771118164,19.89313316345215,27.399999618530277,16.872276306152344,18.929107666015625,22.711441040039062,5.579380989074707,88.6500015258789,111.0,89.91999816894531,3907.368,898.149
2021-05-19,10.630640029907228,31.799999237060547,20.058990478515625,27.100000381469727,17.40790367126465,18.709583282470703,22.770000457763672,5.579380989074707,87.80000305175781,110.79000091552734,89.0199966430664,3940.01,897.98
2021-05-20,10.670232772827148,32.02000045776367,20.0980167388916,26.729999542236328,17.477338790893555,18.58983993530273,23.06279945373535,5.653402328491211,87.48999786376953,110.4000015258789,89.69000244140625,4082.728,897.681
2021-05-21,10.729621887207031,31.6299991607666,19.961427688598636,26.65999984741211,17.298795700073242,18.819345474243164,23.072559356689453,5.625644207000732,86.5,110.5199966430664,89.19999694824219,3963.385,898.689
2021-05-24,10.749417304992676,32.0,20.15655517578125,27.65999984741211,17.903854370117188,19.56772994995117,23.023759841918945,5.727424144744873,86.36000061035156,110.0199966430664,88.8499984741211,3909.844,899.303
2021-05-25,10.68834114074707,32.09000015258789,20.14679908752441,27.729999542236328,18.22126579284668,19.95688819885254,22.80904197692871,5.74592924118042,86.19999694824219,111.56999969482422,89.19000244140625,3907.732,898.487
2021-05-26,10.78749179840088,32.79999923706055,20.00045394897461,27.5,18.052642822265625,19.87705993652344,22.69192123413086,5.764434814453125,84.0999984741211,111.9000015258789,88.80999755859375,3948.648,900.009
2021-05-27,10.648680686950684,33.900001525878906,20.068748474121094,27.600000381469727,18.0030460357666,20.05667304992676,22.85784149169922,5.8477091789245605,84.81999969482422,110.41999816894533,89.70999908447266,3928.122,901.14
2021-05-28,10.82586669921875,34.68000030517578,19.805326461791992,27.15999984741211,18.518835067749023,20.1464786529541,22.82855987548828,5.986499309539795,86.0,112.37999725341795,90.0,3977.573,902.269
2021-05-31,10.786140441894531,34.70000076293945,19.658981323242188,27.40999984741211,18.68745994567871,20.64540100097656,22.838319778442383,5.903225421905518,87.2300033569336,112.41999816894533,91.08999633789062,3932.093,902.489
2021-06-01,11.214004516601562,34.959999084472656,19.707765579223636,27.71999931335449,18.38988876342773,20.755163192749023,23.51175880432129,5.893972396850586,85.41000366210938,111.29000091552734,90.01000213623047,3954.737,901.417
2021-06-02,11.582165718078612,33.709999084472656,20.039480209350582,27.93000030517578,18.776731491088867,20.884883880615234,23.52151870727539,6.014257907867432,85.5,111.37000274658205,90.0,3974.74,900.61
2021-06-04,11.840872764587402,33.72999954223633,19.79557228088379,28.149999618530277,18.627944946289062,21.144323348999023,23.609357833862305,5.949488639831543,86.27999877929688,111.8000030517578,90.4499969482422,3986.47,901.219
2021-06-07,11.99012851715088,33.81999969482422,19.932159423828125,28.09000015258789,18.746973037719727,21.363847732543945,24.01927757263184,5.893972396850586,86.69999694824219,112.25,90.79000091552734,4019.735,902.212
2021-06-08,11.8806734085083,33.58000183105469,19.824840545654297,27.899999618530277,18.598188400268555,21.264062881469727,23.726476669311523,5.810698509216309,85.9000015258789,112.11000061035156,90.0999984741211,4025.957,901.795
2021-06-09,11.920475959777832,33.900001525878906,19.815082550048828,27.5,18.449403762817383,21.10440826416016,23.69719886779785,5.708918571472168,85.1500015258789,112.16000366210938,90.75,4015.321,901.636
2021-06-10,11.860774040222168,34.45000076293945,19.902891159057617,27.530000686645508,18.469242095947266,21.333911895751957,24.10711669921875,5.764434814453125,84.55000305175781,111.0500030517578,90.94000244140624,4015.923,901.096
2021-06-11,11.671717643737791,33.869998931884766,19.94191551208496,27.25,18.290699005126957,20.85494804382324,23.9802360534668,5.78294038772583,84.36000061035156,111.5500030517578,91.0,3953.454,899.804
2021-06-14,11.731419563293455,33.70000076293945,20.712665557861328,27.280000686645508,18.33037376403809,20.55559539794922,24.321836471557617,5.921730995178223,82.9000015258789,111.4000015258789,90.8000030517578,3989.251,899.656
2021-06-15,11.761270523071287,35.33000183105469,20.68339729309082,27.3799991607666,17.96337127685547,20.83498954772949,24.487754821777344,5.884720325469971,81.51000213623047,111.94000244140624,90.31999969482422,3949.173,899.76
2021-06-16,11.870723724365234,36.470001220703125,20.400463104248047,27.200000762939453,17.933612823486328,20.825014114379883,24.42919540405273,5.764434814453125,82.1500015258789,111.9499969482422,90.4000015258789,3976.645,899.49
2021-06-17,11.761270523071287,36.18999862670898,20.26387405395508,26.6299991607666,17.874099731445312,20.16643524169922,24.53655433654785,5.773687362670898,82.01000213623047,111.62000274658205,90.5999984741211,3947.068,899.597
2021-06-18,11.651817321777344,36.0,20.49802589416504,27.0,17.79474639892578,20.316112518310547,24.75127410888672,5.736676692962647,82.69999694824219,111.6999969482422,90.69000244140624,3923.221,898.584
2021-06-21,11.681668281555176,36.02999877929688,20.449243545532227,27.1299991607666,17.64596176147461,20.286176681518555,24.85863304138184,5.801445484161377,81.69999694824219,111.5,91.48999786376952,3899.999,897.828
2021-06-22,11.771221160888672,35.95000076293945,20.429733276367188,26.790000915527344,17.517013549804688,20.39594078063965,24.92695426940918,5.755181789398193,81.2300033569336,111.4499969482422,90.4000015258789,3868.498,899.674
