Date,ITSA4,SULA11,SAPR11,ALUP11,NEOE3,PNVL3,BBSE3,CPLE6
2021-10-07,11.149999618530273,24.670000076293945,18.709999084472656,23.68000030517578,15.0,13.960000038146973,19.739999771118164,6.510000228881836
2021-10-08,11.319999694824219,25.350000381469727,19.1200008392334,24.399999618530273,15.520000457763672,14.59000015258789,20.059999465942383,6.650000095367432
2021-10-11,11.149999618530273,25.139999389648438,19.34000015258789,24.31999969482422,15.619999885559082,13.989999771118164,20.420000076293945,6.480000019073486
2021-10-13,11.170000076293945,26.190000534057617,19.799999237060547,25.0,15.850000381469727,14.029999732971191,20.959999084472656,6.550000190734863
2021-10-14,11.039999961853027,26.040000915527344,19.899999618530273,24.979999542236328,15.779999732971191,14.279999732971191,21.309999465942383,6.5
2021-10-15,11.25,26.559999465942383,19.8700008392334,25.049999237060547,15.859999656677246,14.399999618530273,21.68000030517578,6.619999885559082
2021-10-18,11.329999923706055,26.34000015258789,20.1200008392334,25.459999084472656,15.930000305175781,14.260000228881836,21.68000030517578,6.760000228881836
2021-10-19,10.90999984741211,25.479999542236328,19.649999618530273,24.639999389648438,15.399999618530273,13.720000267028809,21.260000228881836,6.639999866485596
2021-10-20,11.140000343322754,26.260000228881836,19.59000015258789,24.959999084472656,15.640000343322754,13.3100004196167,21.40999984741211,6.659999847412109
2021-10-21,10.84000015258789,25.540000915527344,19.040000915527344,24.040000915527344,15.09000015258789,12.449999809265137,21.5,6.369999885559082
2021-10-22,10.529999732971191,25.6200008392334,18.809999465942383,23.809999465942383,14.779999732971191,11.979999542236328,21.670000076293945,6.179999828338623
2021-10-25,10.670000076293945,25.93000030517578,18.709999084472656,24.049999237060547,15.489999771118164,13.380000114440918,22.440000534057617,6.199999809265137
2021-10-26,10.470000267028809,25.479999542236328,18.440000534057617,24.049999237060547,15.489999771118164,12.5600004196167,22.170000076293945,6.070000171661377
2021-10-27,10.520000457763672,26.459999084472656,18.90999984741211,24.200000762939453,15.739999771118164,13.489999771118164,22.5,6.119999885559082
